id,question,question_concept,choices,answerKey
ce900a04df100a03246efa9d8c3a9e33,Where are you likely to find a professional prostitute?,prostitute,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['new york', 'whorehouse', 'street corner', 'corner of two streets', 'brother']}",B
42c6db1afb1944f0b91e34e5b236b693,"If I have a vintage, decorative light source in my possession, what is it likely to be?",light source,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sun', 'sky', 'candle', 'house', 'lamp']}",C
fa93aa6136d2592a0dba24e72cc78f20,What would you do if you have curiosity about something but cannot leave your house?,curiosity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hear testimony', 'go somewhere', 'see exhibits', 'outdoor concert', 'surf net']}",E
43421bedbb69408f17f0bd9a6f13922c,"Sam was against Allison's decision.  Joe was the opposite.  What was Joe, regarding that decision?",against,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['being for', 'away from', 'combined', 'for or', 'conjunction']}",A
a1ffc07c4d11a255d045df4ee3ca0f2d,Why would you not want to be working with wood?,working,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['blisters', 'frustration', 'being paid', 'make money', 'money']}",A
e22827c7b297f1d903ecbf4f0f09c9e2,"He was good at traditional science but excelled at social science, his favorite subject was what?",science,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['geography', 'history studies', 'math', 'religion', 'dancing']}",B
fd272d7673c56e94484618c94ebdfa53,"A gentleman is very wealthy and flaunts it, where does he likely live?",gentleman,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['europe', 'big house', 'tuxedo', 'palace', ""men's room""]}",B
ec398d60c4a7775e89f2a4516c248619,Where could you find a bookstore?,bookstore,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['town', 'carpeting', 'city', 'phone book', 'magazines']}",C
b910b271ebb1f2c795ac46ac0122d216,"John had a lot of respect for Jill, but not many other people did.  She faced a lot of what?",respect,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ignoring', 'being rude', 'disparagement', 'contumely', 'uncertainty']}",C
f3cce10967ba62bf096b4eac519821bd,If you have trouble beginning work you're suffering from what?,beginning work,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sitting down', 'excitement', 'tiredness', 'progress', 'procrastination']}",E
36c03bda868a1c557256480039b1d69e,Why is waiting for the doctor difficult for people who need to do work?,waiting for,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['having appointements', 'being late', 'have time to think', 'time consuming', 'impatience']}",D
fdb2f8042795935c4c5b6a35f1939f9f,"If you aren't experiencing curiosity and want to ensure viewing enjoyment, what may you watch?",curiosity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['examine thing', 'stare into a mirror', 'go somewhere', 'hear news', 'see favorite show']}",E
916af9792844a1ac869cf5201e46b4e4,"The gambler had been winning a lot, he wisely decided to what?",winning,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['matchwinning', 'cash in', 'compete', 'return', 'celebrate']}",B
a6398650d5858aa8669a25212ed4f6cc,What is a lover likely to want to do with their partner?,lover,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['build family together', 'fall in love', 'make love', 'complete', 'distance themselves']}",C
8121dd323382116bdd93429699aec6a3,Where would you get a bag after someone fills it with clothes?,bag,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shopping cart', 'cashier', 'shopping mall', 'supermarket', 'bookstore']}",C
30a3764982ed3215cd8f4f1f81ce5aa8,"The sample needed to be pure, but the lab assistant got it what?",pure,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['corrupt', 'applied', 'dirty', 'contaminated', 'fresh']}",D
0d67888163f77fe74d5f0b591e80f6c2,What treatment might an old time doctor have tried to accomplish with leeches?,doctor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['heart transplant', 'distance himself', 'perform surgery', 'study medicine', 'let blood']}",E
76975c841529a2a32edd5ccce8904fa7,What does a person looking for new things in life do?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['become depressed', 'welcome change', 'thank god', 'experiences', 'pay bills']}",B
72bfe37a3ed65d6969eed1aab0eed625,Where would you put a handle if you want to bring it with you?,handle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['briefcase', 'coffee cup', 'carry object', 'frying pan', 'on a hat']}",A
41b0bc7be2263004035a8182af27662f,What do you need to have before buying products?,buying products,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['desire', 'spending money', 'money', 'needs', 'time']}",C
ab8d558bb6d24906075ad1167b671578,"They were competing in basketball, the goal was to what?",competing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bounce the ball', 'competition', 'have fun', 'race', 'score points']}",E
cb161c4130c8411b87e1cfada7b1e393,What often happens after a long day of traveling?,traveling,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sickness', 'motion sickness', 'relocation', 'jet lag', 'fatigue']}",E
d177a1569b4fd5a015fadae1250953d1,"while luck plays a big role, every person who is great at something has focus and what to it?",person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hatred', 'surprised', 'compliments', 'dedication', 'solutions']}",D
18e11decf805bfa1948950434cbb8318,What happens when humans are exposed to noises?,humans,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pet the dog', 'hear sounds', 'have sex', 'reproduce', 'drive cars']}",B
d69b309c3a3faf1a2797db464b430725,What are you hoping to do when listening to an expert speak?,listening,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['learning', 'fatigue', 'mercy', 'empathy', 'anxiety']}",A
35fd5138f260005bf760cf8f095f263b,Where is a likely place to view an old copy machine?,machine,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['industrial area', 'museum', 'barn', 'school', 'office']}",B
9765356cd545c84e9131250d0c201c81,"What chore might a child have to do after breakfast, before getting on the bus?",student,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['drop out of school', 'ask questions', 'enter school', 'wash dishes', 'read book']}",D
d7d0e9fa38ac40f6db7df30490df2a93,"A large container was a dime a dozen, there were hundreds of rows of them in the giant what?",large container,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['factory', 'garden', 'supermarket', 'garage', 'warehouse']}",E
4753575c41b5f93deb09592aad595a6d,"The snake was a cottonmouth.  It was an American, from where?",snake,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['georgia', 'tree', 'nature', 'under the rocks', 'france']}",A
0f03d65affa73a0c08a8caed11a2b69f,What would you put furniture on top of?,furniture,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['roof', 'room', 'floor', 'apartment', ""neighbor's house""]}",C
388a363c49e1b0aca8eaf18ccdde0caf,Where can someone view a county highway as a line?,county highway,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['from the sky', 'map', 'cross counties by car', 'country', 'michigan']}",B
262f98d1eb715b2dcc208f0bf5a50a40,Which effect of stress could cause death if not treated immediately?,stress,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['age grieving person', 'heart attacks', 'depression', 'hair loss', 'headache']}",B
4c9d2844161a0060c76052cd7568d35d,"A person takes a seat to watch a movie, where is he?",seat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['in cinema', 'at the park', 'martorell', 'jeep', 'airplane']}",A
3038b4367f8e9612f913984c65e240f9,You can read a magazine where while waiting for your transportation on rails to arrive?,magazine,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['train station', 'bookstore', 'newsstand', 'waiting room', 'airport']}",A
3b89715f4acd06c75dbb03632fe278d8,"The farmer chose plants he could make bird feed from and use of again the next year, he only planted what?",farmer,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['raise corn', 'seed plants', 'grow plants', 'seed crops', 'farm land']}",D
fa2b1b7023ed7ab9eb73d0f0f44f6e45,Where might you have cake with your ice cream?,ice cream,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['earth', 'movie', 'party', 'served cold', 'freezer']}",C
d923f289af795f322c3c6fe6b8885c0c,James lived in the top of a tall tower.  He could see clouds when he looked out his window.  Where might he live?,tower,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['in books', 'radio station', 'city', 'tower', 'medieval castle']}",C
97d678a2a55ea859204844755746a326,"The policemen wanted to clear the scene of the accident, so what did they do to traffic?",policemen,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hurry along', 'direct traffic', 'help', 'force open door', 'corner thief']}",A
7754a0c77dfd57a207da823796f56031,"If you're betting with a shark, where are you likely playing?",shark,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['aquarium', 'mediterranean sea', 'south pacific', 'pool hall', 'pacific ocean']}",D
61f22cb24a48ebee1302161e6a1dc736,"If one sees a fox and is standing in a coastal, gulf state, where is this person?",fox,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['alabama', 'louisiana', 'south carolina', 'arkansas', 'mountains']}",B
813ac1ffdc834289bcf40a67239a1793,"A person writes a check to a clerk, where does the clerk put them?",check,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cash register', 'desk drawer', 'pay envelope', 'throw away', 'box']}",A
5527a12c5fb62a4cbd0824d583019947,Where would you find performers on a platform in public?,platform,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['arena', 'building', 'dock', 'concert hall', 'museum']}",A
211e134607dc01352600faa14c168fc3,He was looking for the holiday decorations and found an old box of clothes up where?,old clothes,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['attic', 'trash', 'loft', 'closet', 'box']}",A
256834638b35756bb827c67d8c1a9514,Where might a yard be tiny?,yard,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['farmland', 'neighborhood', 'city', 'property', 'subdivision']}",C
6a56455c23d90154b93d1b89321f083c,What is love when everyone keeps feeling it?,love,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['contagious', 'wrong', 'last forever', 'painful', 'blind']}",A
ec04ac5d04632b2dca0e730ee50ca78a_1,A balloon or two is a staple at a what?,balloon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['birthday party', ""child's hand"", 'grocery store', 'sky', 'up in the']}",A
a44cc2c197ee40acd0eae09e4e1f5cc2,HOw do you carry potatos home?,potato,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['grocery store', 'grocery bag', 'restaurants', ""farmer's market"", 'bushel basket']}",B
42ee6c3a7d3a1a3ae4a925caa63f2a29,Where are you likely to find a paper program?,program,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['theater', 'computer', 'opera', 'television', 'concert']}",C
d21b0ce1c1792f1cdf920a81f9f5ee96,Billy bounced the ball off the wall.  There was a target on the wall for him to bounce against.  Where might he be?,ball,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pool table', 'toy box', 'playroom', 'park', 'closet']}",C
7800e9bc2511cb1019528ccf43d56d2d,How can an artist commemorate a horse forever.,horse,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hoof', 'kentucky derby', 'race track', 'painting', 'triple crown']}",D
92295090dd1f3fa27ed50616bdab3750,Where do almost all people live?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['football stadium', 'apartment', 'surface of earth', 'car show', 'house']}",C
b5dcece38a7c1ab91361f111dabee582,What is a living thing with a lip?,lip,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mouth', 'can', 'human', 'snake', 'kentucky fried chicken']}",C
f38b17e2ea4b75eb43d9e0c168c7fd50,what do you do before going to party?,going to party,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['call 911', 'enjoy yourself', 'get drunk', 'having sex', 'meet new people']}",C
3836dcf6cf713a07cb5d06977d2d9215,"The color yellow is associated with the opposite of the characteristic, what is it?",yellow,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fearless', 'english carrier', 'courageous', 'brave', 'achromatic']}",A
31ebc795c5f16c9aeb57ea1f126f852d,What is another term for instituting civil action?,instituting civil action,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['confusion', 'complications', 'riot', 'arrest', 'protests']}",E
cd7439b24b8780701f54303183a58396_1,"If they were celebrating the occasion, how could the occasion be described?",celebrating,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['drinking', 'intimacy', 'dancing', 'happiness', 'enjoyment']}",D
d8116df8f95b8d1a4891a3bcbc1a7d4d,"The delivery man was delivering a whole crate of shampoo, they went through a lot of it at the what?",shampoo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'motel', 'at hotel', 'shampoo bottle', 'hair salon']}",E
84e0b7bcf49d003734256ef3c4b87671,"The man needed balls of cotton, where should he look?",cotton,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['south', 'georgia', 'north carolina', 'pocket', 'medicine cabinet']}",E
5f55cd90777d2cbfbd8a112d0bd9793f,Where would I put a rosebush if I did not have any containers to store it in?,rosebush,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['flower garden', 'garden center', 'pot', 'pot', 'formal garden']}",E
e4baa35141c32c0f15b5a58210e66480,Where could you find some large pieces of paper that are not for sale?,paper,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cabinet', 'computer printer', 'suitcase', 'office supply store', ""artist's studio""]}",E
90c7fef95d764ed617c1a688999c6276,"James didn't know what to do.  He felt that he'd ruin his relationship with Jen if he took it further, and he didn't want to do that.  At the same time,  He fight that pushing farther might do what to something good?",ruin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['found', 'destroy', 'construct', 'fix', 'produce']}",E
657c52a84e83a56056cd40fb6c95eafb,What is important in a car when you are driving fast and come to a light?,cars,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stripes', 'seat belts', 'breaks to help stop', 'tires', 'radios']}",C
47a1390e08509d9faf6784178d81a7db,Bob needs a level to hang a shelf but cant find one in his home. Where would he go to get one?,level,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['glass of water', 'build evenly', 'garage', ""carpenter's shop"", 'video game']}",D
27ee4f91b79f433455352135cf5f1201,Why would professionals playing sports not be able to compete?,playing sports,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pain', 'mudslide', 'sweating', 'injuries', 'rain']}",D
00d675d8b7ea2de39fe153c6436f1dcd,A musician is most likely to perform a concerto for clarinet with what type of group?,clarinet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['music store', 'orchestra', 'jazz band', 'rock band', 'music studio']}",B
f2e61ca8e863104f58565834fb68e50c,When a newborn's eyes open for the first time it will be the first time the ever?,eyes,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tear up', 'see light', 'fill with tears', 'be happy', 'glass over']}",B
e8a8462d39a914297c7f6aa163bfefd8,Where in a town would you put your shed?,shed,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['next to the house', 'keeping things in', 'backyard', 'farm yard', 'ranch']}",C
50c55139afcec57c1d9c60519326034a,"James's bouncing rubber balls were at rest, and so he could sleep.  He would get up in the morning, and then put them in what state again?",rest,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['upside down', 'in motion', 'active', 'wakefulness', 'resthold']}",B
494b8316614fc64c5c27757aeaffce23,What would you normally expect a cat to say?,cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['see king', 'hello', 'meow', 'drink water', 'live many years']}",C
42c9c307aece1a6b1691f9cb450f67e4,Where do people find bills with bread?,bill,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['restaurant', 'congress', 'envelope', 'mail box', 'cheese store']}",A
6d81cf007ab5ee45c3c6ea70b0217d7b,If you're traveling along a highway what item made of paper can you use to find your way?,highway,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['united states', 'atlas', 'developed land', 'park', 'countryside']}",B
da4ea6b5495e1c759091a8cb855d922f,"When I was home, I was comfortable.  But I had a crippling fear of going where?",home,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['outside', 'vacation', 'idle', 'apartment', 'neighborhood']}",A
af06700e92572a00e5f177fd07403ede,Where will a native lemur be found?,lemur,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['india', 'hole', 'cage', 'habitat', 'rain forest']}",E
